0,94
2433,1
924,1
1,856
2,926
990,3
2485,3
2006,3
3,1930
4,2031
2179,5
6,758
7,1034
899,8
899,397
899,514
899,973
899,1151
899,1416
899,1672
899,1866
899,2052
8,1343
674,9
10,192
1036,11
1047,11
2166,11
11,2281
1620,12
1620,144
12,1172
473,13
2334,13
1218,13
13,2070
951,14
951,677
951,886
951,2560
2560,14
14,886
1867,15
1494,15
15,1851
1074,16
1074,31
1074,32
1074,43
1074,48
1074,52
1074,66
1074,79
1074,80
1074,121
1074,131
1074,150
1074,173
1074,174
1074,175
1074,185
1074,207
1074,208
1074,211
1074,237
1074,254
1074,256
1074,276
1074,278
1074,282
1074,290
1074,291
1074,297
1074,298
1074,304
1074,305
1074,321
1074,327
1074,330
1074,337
1074,347
1074,354
1074,375
1074,384
1074,393
1074,395
1074,399
1074,401
1074,405
1074,415
1074,422
1074,423
1074,432
1074,444
1074,445
1074,458
1074,482
1074,487
1074,488
1074,501
1074,502
1074,507
1074,524
1074,530
1074,538
1074,540
1074,548
1074,555
1074,572
1074,574
1074,585
1074,603
1074,614
1074,624
1074,625
1074,636
1074,639
1074,645
1074,655
1074,659
1074,666
1074,676
1074,688
1074,706
1074,717
1074,718
1074,724
1074,725
1074,731
1074,746
1074,770
1074,781
1074,791
1074,794
1074,806
1074,811
1074,818
1074,827
1074,828
1074,835
1074,859
1074,861
1074,872
1074,879
1074,895
1074,898
1074,917
1074,934
1074,952
1074,958
1074,970
1074,974
1074,978
1074,989
1074,1019
1074,1040
1074,1055
1074,1057
1074,1058
1074,1059
1074,1080
1074,1102
1074,1115
1074,1130
1074,1135
1074,1140
1074,1146
1074,1153
1074,1165
1074,1170
1074,1195
1074,1214
1074,1215
1074,1296
1074,1304
1074,1338
1074,1364
1074,1377
1074,1378
1074,1385
1074,1392
1074,1397
1074,1426
1074,1430
1074,1434
1074,1440
1074,1465
1074,1489
1074,1513
1074,1515
1074,1523
1074,1537
1074,1542
1074,1544
1074,1549
1074,1562
1074,1569
1074,1582
1074,1585
1074,1591
1074,1609
1074,1636
1074,1639
1074,1647
1074,1649
1074,1659
1074,1678
1074,1694
1074,1702
1074,1716
1074,1730
1074,1739
1074,1743
1074,1766
1074,1768
1074,1779
1074,1792
1074,1801
1074,1811
1074,1819
1074,1838
1074,1900
1074,1919
1074,1931
1074,1934
1074,1946
1074,1955
1074,1957
1074,1987
1074,2022
1074,2037
1074,2051
1074,2053
1074,2065
1074,2067
1074,2075
1074,2088
1074,2093
1074,2094
1074,2099
1074,2103
1074,2119
1074,2120
1074,2124
1074,2127
1074,2144
1074,2148
1074,2161
1074,2164
1074,2170
1074,2174
1074,2185
1074,2186
1074,2195
1074,2212
1074,2219
1074,2239
1074,2246
1074,2248
1074,2267
1074,2273
1074,2297
1074,2309
1074,2321
1074,2336
1074,2339
1074,2340
1074,2341
1074,2345
1074,2346
1074,2349
1074,2352
1074,2355
1074,2365
1074,2376
1074,2388
1074,2406
1074,2413
1074,2415
1074,2416
1074,2420
1074,2440
1074,2453
1074,2454
1074,2459
1074,2465
1074,2492
1074,2504
1074,2505
1074,2514
1074,2528
1074,2536
1074,2546
1074,2553
1074,2562
1074,2570
1074,2582
1074,2597
1074,2601
1074,2605
1074,2607
1074,2618
1074,2629
16,181
16,1004
16,1051
16,1221
1610,17
220,17
486,17
17,2498
2042,18
2042,119
2042,377
2042,431
2042,604
2042,642
2042,1113
2042,1721
2042,2111
2292,18
2292,820
2292,2542
1950,18
18,1113
19,1718
478,20
478,1042
478,2217
478,2311
875,20
2217,20
20,1042
21,2035
2420,22
2420,412
2420,1328
2420,2020
2420,2253
2420,2417
2253,22
2346,23
2346,603
23,1686
492,24
25,1232
26,251
26,1274
26,1595
27,2572
1915,28
148,28
709,28
28,1510
328,29
1011,29
668,29
29,2153
30,1709
31,35
31,1271
2051,32
2051,1552
32,1029
2066,33
1850,33
1850,75
1850,707
1850,993
1850,1380
1850,1460
1850,1722
1380,33
33,993
452,34
2355,36
2355,2607
36,521
1712,37
2260,37
350,37
37,152
38,2070
39,2469
2265,40
1396,40
1021,40
40,982
477,41
477,469
477,619
477,1394
1819,42
1819,2434
43,1382
43,1598
513,44
513,94
513,194
513,533
513,905
513,921
513,1094
513,1136
513,1324
513,1425
513,1543
513,1928
513,1947
513,2058
513,2404
513,2556
513,2641
44,766
44,2368
44,2477
45,478
46,735
2505,47
2505,105
2505,606
2505,2116
48,1337
49,2353
1094,50
1852,51
825,51
2614,51
51,1277
52,1248
52,2192
52,2197
52,2471
2642,53
53,1244
53,1479
54,390
54,1498
54,1976
54,2137
54,2298
833,55
2643,55
2643,55
2643,314
2643,314
2643,398
2643,398
2643,436
2643,436
2643,437
2643,437
2643,608
2643,608
2643,987
2643,987
2643,988
2643,988
2643,1198
2643,1198
2643,1316
2643,1316
2643,1452
2643,1452
2643,1551
2643,1551
2643,1713
2643,1713
2643,1717
2643,1717
2643,1733
2643,1733
2643,1924
2643,1924
2643,1990
2643,1990
2643,2074
2643,2074
2643,2274
2643,2274
2643,2304
2643,2304
2643,2318
2643,2318
2643,2381
2643,2381
2643,2493
2643,2493
2643,2580
2643,2580
2643,2588
2643,2588
56,2590
534,57
1230,57
1412,57
1412,57
57,2283
57,2283
58,849
59,1144
911,60
911,1626
1660,61
1660,575
2323,61
2323,575
2323,2410
2323,2615
575,61
537,62
454,62
162,62
62,609
63,408
64,735
65,2595
66,2355
1645,67
1645,67
67,1836
67,1836
2473,68
2121,68
2634,68
68,2430
1864,69
69,179
69,1339
69,2457
816,70
816,2436
816,2464
70,1324
70,2151
964,71
964,1417
1971,71
1971,789
1971,929
1971,1911
682,71
71,929
72,1374
887,74
2640,74
1344,74
74,1226
1629,75
1629,993
993,75
76,2274
765,77
1182,77
1054,77
77,1386
639,78
639,1594
1058,79
79,1957
79,2182
415,80
80,414
80,974
81,2226
317,82
317,1483
317,1485
1496,82
1496,1483
1483,82
1483,82
83,2001
1264,84
1528,84
1514,84
84,2472
85,1242
86,2347
629,87
499,87
1283,87
87,243
88,1410
89,251
89,997
89,1309
89,1595
89,2252
1491,90
628,90
1804,90
90,1212
2480,91
2480,523
2480,892
928,91
2389,91
91,523
763,92
763,910
763,2564
92,441
1862,93
874,93
2044,93
93,2126
94,1928
2539,95
2539,2229
1807,95
1807,1880
1807,2229
1807,2566
1880,95
95,2229
1607,96
2589,96
163,96
96,2234
97,754
1858,98
1814,98
387,98
98,1432
1324,99
2422,100
2422,815
2422,963
2422,1442
1128,100
1128,1449
1128,1815
814,100
814,100
100,1442
100,1442
462,101
462,134
462,329
462,793
462,1307
462,2102
462,2296
462,2332
102,2409
330,103
330,1030
208,104
208,2106
1647,105
1647,1372
1647,2034
1647,2623
2225,105
105,657
2394,106
2157,106
2364,106
106,149
107,416
1295,108
1044,108
108,1548
726,109
1347,109
1132,109
109,2241
110,309
111,1026
111,1116
2010,112
1338,113
1338,1097
1338,1606
1338,2419
1811,113
1811,1584
1811,2553
1811,2622
2622,113
113,2419
114,1968
115,951
327,116
327,724
327,1450
327,2361
117,913
1207,118
1207,377
1663,118
118,1738
2111,119
120,1037
121,190
121,2506
122,231
122,1499
2103,123
2103,1488
2103,1521
2103,2162
1458,124
1458,130
1458,274
1458,1405
850,124
130,124
124,1405
1080,125
1080,964
2385,126
2385,2115
2354,127
2354,1024
2354,1568
1364,128
1364,885
1364,1379
1364,2336
128,1600
129,1149
1789,130
1164,130
1019,131
1019,1361
131,867
131,1450
131,2310
131,2444
2144,132
2144,1942
545,133
2014,133
723,133
133,1695
1756,135
1756,2538
920,135
920,1988
135,1091
136,2431
137,1223
138,981
2213,139
2213,438
2213,1233
1233,139
140,2153
141,213
263,142
397,142
397,255
397,408
397,773
397,1083
397,1723
1134,142
142,255
143,2234
467,144
144,241
1614,145
1614,1003
1614,1747
2222,145
2222,160
2222,1568
1747,145
145,1568
861,146
861,1157
2149,147
2149,373
372,147
372,147
147,983
147,983
1612,149
2391,149
149,1887
872,150
150,489
150,838
214,151
1383,151
2001,151
