3369,0
5065,0
0,4210
3487,1
3487,115
640,2
1583,2
1583,3
1583,5
1583,12
1583,14
1583,17
1583,18
1583,22
1583,23
1583,26
1583,30
1583,31
1583,33
1583,35
1583,35
1583,36
1583,38
1583,40
1583,44
1583,48
1583,49
1583,54
1583,56
1583,60
1583,62
1583,65
1583,66
1583,67
1583,68
1583,69
1583,72
1583,75
1583,76
1583,78
1583,80
1583,88
1583,89
1583,90
1583,93
1583,94
1583,95
1583,97
1583,98
1583,99
1583,100
1583,107
1583,114
1583,116
1583,119
1583,121
1583,127
1583,131
1583,133
1583,136
1583,137
1583,140
1583,142
1583,143
1583,147
1583,149
1583,150
1583,151
1583,154
1583,156
1583,157
1583,159
1583,160
1583,161
1583,163
1583,164
1583,168
1583,173
1583,174
1583,176
1583,178
1583,181
1583,184
1583,185
1583,186
1583,187
1583,190
1583,191
1583,195
1583,197
1583,199
1583,201
1583,203
1583,205
1583,206
1583,209
1583,212
1583,215
1583,216
1583,219
1583,221
1583,222
1583,223
1583,226
1583,228
1583,229
1583,230
1583,231
1583,232
1583,234
1583,237
1583,239
1583,246
1583,247
1583,249
1583,250
1583,254
1583,255
1583,256
1583,256
1583,258
1583,262
1583,263
1583,265
1583,267
1583,269
1583,270
1583,271
1583,272
1583,275
1583,276
1583,279
1583,283
1583,284
1583,285
1583,286
1583,287
1583,288
1583,289
1583,290
1583,291
1583,293
1583,294
1583,295
1583,296
1583,297
1583,298
1583,299
1583,300
1583,302
1583,303
1583,304
1583,307
1583,308
1583,310
1583,318
1583,321
1583,324
1583,325
1583,326
1583,328
1583,331
1583,333
1583,334
1583,335
1583,337
1583,338
1583,340
1583,342
1583,343
1583,345
1583,349
1583,355
1583,357
1583,359
1583,360
1583,362
1583,369
1583,370
1583,372
1583,375
1583,378
1583,380
1583,383
1583,384
1583,385
1583,388
1583,389
1583,390
1583,392
1583,393
1583,394
1583,394
1583,395
1583,396
1583,397
1583,399
1583,400
1583,401
1583,403
1583,404
1583,405
1583,406
1583,407
1583,409
1583,410
1583,411
1583,412
1583,413
1583,413
1583,416
1583,417
1583,418
1583,420
1583,423
1583,424
1583,425
1583,429
1583,432
1583,433
1583,436
1583,438
1583,440
1583,440
1583,441
1583,442
1583,446
1583,447
1583,450
1583,452
1583,454
1583,455
1583,458
1583,459
1583,460
1583,461
1583,462
1583,474
1583,475
1583,476
1583,477
1583,478
1583,480
1583,484
1583,485
1583,486
1583,487
1583,491
1583,492
1583,494
1583,497
1583,498
1583,501
1583,503
1583,506
1583,507
1583,508
1583,509
1583,511
1583,513
1583,516
1583,517
1583,518
1583,519
1583,520
1583,522
1583,523
1583,528
1583,529
1583,531
1583,538
1583,540
1583,541
1583,545
1583,550
1583,552
1583,555
1583,556
1583,558
1583,559
1583,560
1583,561
1583,561
1583,563
1583,565
1583,566
1583,567
1583,570
1583,571
1583,572
1583,573
1583,574
1583,575
1583,577
1583,578
1583,579
1583,580
1583,581
1583,582
1583,583
1583,586
1583,587
1583,587
1583,588
1583,593
1583,594
1583,596
1583,598
1583,601
1583,602
1583,604
1583,608
1583,610
1583,611
1583,611
1583,612
1583,614
1583,615
1583,617
1583,618
1583,619
1583,620
1583,621
1583,622
1583,623
1583,627
1583,630
1583,634
1583,635
1583,640
1583,642
1583,644
1583,645
1583,647
1583,648
1583,649
1583,651
1583,652
1583,654
1583,655
1583,660
1583,665
1583,667
1583,668
1583,669
1583,670
1583,679
1583,682
1583,683
1583,686
1583,687
1583,688
1583,689
1583,692
1583,693
1583,694
1583,698
1583,700
1583,701
1583,702
1583,704
1583,705
1583,708
1583,709
1583,712
1583,714
1583,715
1583,720
1583,722
1583,723
1583,724
1583,725
1583,727
1583,728
1583,729
1583,730
1583,731
1583,732
1583,735
1583,736
1583,738
1583,740
1583,743
1583,744
1583,746
1583,747
1583,748
1583,749
1583,750
1583,751
1583,752
1583,755
1583,756
1583,758
1583,759
1583,763
1583,764
1583,765
1583,766
1583,767
1583,768
1583,769
1583,770
1583,771
1583,774
1583,776
1583,777
1583,778
1583,779
1583,780
1583,781
1583,785
1583,787
1583,787
1583,789
1583,790
1583,791
1583,792
1583,794
1583,798
1583,799
1583,800
1583,801
1583,804
1583,806
1583,809
1583,810
1583,811
1583,814
1583,820
1583,823
1583,824
1583,825
1583,826
1583,826
1583,828
1583,829
1583,830
1583,831
1583,833
1583,836
1583,837
1583,838
1583,840
1583,844
1583,848
1583,849
1583,852
1583,856
1583,859
1583,861
1583,862
1583,864
1583,866
1583,870
1583,872
1583,874
1583,875
1583,878
1583,879
1583,880
1583,881
1583,882
1583,883
1583,885
1583,889
1583,890
1583,892
1583,893
1583,894
1583,899
1583,902
1583,903
1583,904
1583,905
1583,908
1583,911
1583,911
1583,914
1583,917
1583,921
1583,922
1583,924
1583,926
1583,927
1583,928
1583,932
1583,933
1583,934
1583,934
1583,938
1583,940
1583,942
1583,944
1583,947
1583,948
1583,950
1583,952
1583,954
1583,957
1583,958
1583,959
1583,959
1583,960
1583,961
1583,963
1583,966
1583,968
1583,970
1583,971
1583,972
1583,975
1583,976
1583,977
1583,978
1583,981
1583,982
1583,983
1583,985
1583,987
1583,989
1583,990
1583,992
1583,993
1583,1000
1583,1001
1583,1005
1583,1006
1583,1010
1583,1012
1583,1016
1583,1017
1583,1019
1583,1020
1583,1023
1583,1024
1583,1025
1583,1038
1583,1042
1583,1043
1583,1044
1583,1045
1583,1047
1583,1048
1583,1050
1583,1051
1583,1053
1583,1055
1583,1057
1583,1058
1583,1059
1583,1060
1583,1061
1583,1062
1583,1063
1583,1065
1583,1067
1583,1068
1583,1070
1583,1071
1583,1073
1583,1075
1583,1076
1583,1077
1583,1080
1583,1082
1583,1083
1583,1084
1583,1087
1583,1088
1583,1093
1583,1094
1583,1097
1583,1098
1583,1099
1583,1101
1583,1104
1583,1107
1583,1108
1583,1109
1583,1115
1583,1116
1583,1119
1583,1121
1583,1122
1583,1123
1583,1124
1583,1125
1583,1129
1583,1131
1583,1134
1583,1135
1583,1137
1583,1139
1583,1142
1583,1143
1583,1144
1583,1145
1583,1146
1583,1148
1583,1149
1583,1150
1583,1155
1583,1156
1583,1159
1583,1163
1583,1165
1583,1167
1583,1170
1583,1171
1583,1172
1583,1174
1583,1175
1583,1176
1583,1178
1583,1179
1583,1181
1583,1182
1583,1185
1583,1187
1583,1190
1583,1192
1583,1192
1583,1193
1583,1195
1583,1199
1583,1201
1583,1203
1583,1204
1583,1205
1583,1208
1583,1210
1583,1211
1583,1212
1583,1213
1583,1214
1583,1215
